anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;programa_presupuestal;producto;codigo_partida;tipo_partida;concepto;monto_soles;alcance_territorial;base_no_duplicada;nota;cuadra_el_pliego;diferencia_del_pliego
6;ANEXO-6-2;69;799;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;APNOP;;;2671975;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN DIRECCION TECNICA DE SEGUIMIENTO, CONTROL Y VIGILANCIA DISTRITO DE ILO DE LA;500000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;69;799;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;APNOP;;;2673531;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ATENCION DE SALUD BASICOS EN CENTRO DE SALUD OMATE DISTRITO DE OMATE DE LA PROVINCIA DE GENERAL SANCHEZ;2500000;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-1;21;57;Gobierno nacional;29;AUTORIDAD NACIONAL DE INFRAESTRUCTURA;;;;APNOP;;;2506092;Proyecto de inversión;CREACION DEL SERVICIO DE PROTECCION ANTE INUNDACIONES EN EL RIO MALA, EN LOS DISTRITOS DE MALA, SAN ANTONIO, SANTA CRUZ DE FLORES Y CALANGO -4 DISTRITOS;1000;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-1;23;89;Gobierno nacional;29;AUTORIDAD NACIONAL DE INFRAESTRUCTURA;;;;APNOP;;;2525796;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PROTECCION ANTE INUNDACIONES Y MOVIMIENTO DE MASAS EN LA QUEBRADA HUAYCOLORO, DISTRITO DE SAN ANTONIO -;4700000;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-1;33;99;Gobierno nacional;3;M. DE CULTURA;;;;Programas presupuestales;;;2522315;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE INTERPRETACION CULTURAL DE LA CAPILLA DE TAYANKANI DISTRITO DE CCARHUAYO - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE;81069;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-1;44;110;Gobierno nacional;5;M. DEL AMBIENTE;;;;Programas presupuestales;;;2354347;Proyecto de inversión;RECUPERACION DE LAS POBLACIONES DE LA ESPECIE SURI (RHEA PENNATA) EN LAS REGIONES PUNO, MOQUEGUA Y TACNA, Y EN EL ACR VILACOTA MAURE - DISTRITO DE;6078472;Multidepartamental, incluye Moquegua;Sí;;No aplica;
5;ANEXO-5-1;97;163;Gobierno nacional;10;M. DE EDUCACION;;;;Programas presupuestales;;;2289128;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA DE LA I.E. N 32392, EN EL CENTRO POBLADO DE SAN CRISTOBAL, DISTRITO DE LLATA, PROVINCIA DE HUAMALIES -;43958;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-1;97;163;Gobierno nacional;10;M. DE EDUCACION;;;;Programas presupuestales;;;2325679;Proyecto de inversión;INSTALACION DEL SERVICIO DE EDUCACION BASICA ESPECIAL DEL CEBE EN LA URBANIZACION SAN ANTONIO DE CARAPONGO DISTRITO DE LURIGANCHO - CHOSICA, PROVINCIA Y;457911;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-1;102;168;Gobierno nacional;10;M. DE EDUCACION;;;;APNOP;;;2382929;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO EDUCATIVO ESPECIALIZADO DEL NIVEL SECUNDARIO DEL COLEGIO DE ALTO RENDIMIENTO DEL DEPARTAMENTO DE MOQUEGUA;5739238;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-1;105;171;Gobierno nacional;10;M. DE EDUCACION;;;;APNOP;;;2499522;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE EDUCACION SUPERIOR TECNOLOGICA EN IESTP OMATE DISTRITO DE OMATE DE LA PROVINCIA DE GENERAL SANCHEZ CERRO DEL;9056316;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-1;115;181;Gobierno nacional;511;U.N. DE SAN ANTONIO ABAD DEL CUSCO;;;;Programas presupuestales;;;2502241;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION PROFESIONAL EN LA FACULTAD DE CIENCIAS DE LA UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO, DISTRITO DE;17861041;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-1;128;194;Gobierno nacional;516;U.N. SAN CRISTOBAL DE HUAMANGA;;;;Programas presupuestales;;;2537848;Proyecto de inversión;"ADQUISICION DE EQUIPO DE LABORATORIO; EN EL(LA) ESCUELA PROFESIONAL DE AGRONOMIA DE LA UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA, DISTRITO DE";2050000;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000001 ACCIONES COMUNES;5005854;Actividad;ACREDITACION DE CARRERAS PROFESIONALES;90000;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000784 DOCENTES CON ADECUADAS COMPETENCIAS;5005857;Actividad;EJERCICIO DE LA DOCENCIA UNIVERSITARIA;12030343;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000784 DOCENTES CON ADECUADAS COMPETENCIAS;5005859;Actividad;CAPACITACION DOCENTE;625971;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000785 PROGRAMAS CURRICULARES ADECUADOS;5005860;Actividad;GESTION CURRICULAR;180838;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000785 PROGRAMAS CURRICULARES ADECUADOS;5005861;Actividad;FOMENTO DE LA INVESTIGACION FORMATIVA;189999;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000786 SERVICIOS ADECUADOS DE APOYO AL ESTUDIANTE;5005862;Actividad;APOYO ACADEMICO;643601;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000786 SERVICIOS ADECUADOS DE APOYO AL ESTUDIANTE;5005863;Actividad;BIENESTAR Y ASISTENCIA SOCIAL;955670;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000786 SERVICIOS ADECUADOS DE APOYO AL ESTUDIANTE;5005864;Actividad;SERVICIOS EDUCACIONALES COMPLEMENTARIOS;326521;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2300391;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA ESCUELA PROFESIONAL DE INGENIERIA AGROINDUSTRIAL, SEDE MOQUEGUA, UNIVERSIDAD;1703065;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2336294;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DE CONSULTA Y LECTURA DE LA BIBLIOTECA CENTRAL DE LA UNIVERSIDAD NACIONAL DE MOQUEGUA - SEDE MARISCAL NIETO. DISTRITO DE;184385;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2499502;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE LA ESCUELA PROFESIONAL DE INGENIERIA CIVIL DE LA UNIVERSIDAD NACIONAL DE MOQUEGUA-SEDE MOQUEGUA, DISTRITO DE;2357405;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2521143;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE INVESTIGACION E INNOVACION EN CIENCIAS, ENERGIA, MEDIO AMBIENTE Y BIOCIENCIAS APLICADAS EN LA FILIAL 110 DE LA UNIVERSIDAD;3752441;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2554645;Proyecto de inversión;"ADQUISICION DE EQUIPAMIENTO DE LABORATORIO Y MOBILIARIO DE LABORATORIO, REMODELACION DE LABORATORIO ESPECIFICO Y/0 ESPECIALIDAD; EN EL(LA) BIOLOGIA,";270568;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2561042;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE PREGRADO EN EDUCACION SUPERIOR UNIVERSITARIA EN ESCUELA PROFESIONAL DE ADMINISTRACION DISTRITO DE PACOCHA;2750000;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2569441;Proyecto de inversión;ADQUISICION DE EQUIPO DE LABORATORIO Y EQUIPO DE LABORATORIO Y/0 TALLER, CONSTRUCCION DE AULA MAGNA Y LABORATORIO GENERAL, ADEMAS DE OTROS ACTIVOS;500000;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2687543;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE GESTION INSTITUCIONAL EN EDUCACION SUPERIOR UNIVERSITARIA EN EL SISTEMA DE TRANSPORTE UNIVERSITARIO DE LA;800000;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Programas presupuestales;;;2707473;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE PREGRADO EN EDUCACION SUPERIOR UNIVERSITARIA EN ESCUELA PROFESIONAL DE CONTABILIDAD SEDE MOQUEGUA DE LA;5339450;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;52;259;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000002;Actividad;CONDUCCION Y ORIENTACION SUPERIOR;1299220;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000003;Actividad;GESTION ADMINISTRATIVA;15651706;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000004;Actividad;ASESORAMIENTO TECNICO Y JURIDICO;70000;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000005;Actividad;GESTION DE RECURSOS HUMANOS;26565;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;Acciones centrales;;;5000006;Actividad;ACCIONES DE CONTROL Y AUDITORIA;1500;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;APNOP;;;5000705;Actividad;DESARROLLO Y EVALUACION DE PROGRAMAS DE POST GRADO;363532;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;APNOP;;;5000722;Actividad;DIRECCION Y GESTION;243030;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;APNOP;;;5000775;Actividad;FORMACION PROFESIONAL Y PERFECCIONAMIENTO;103969;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;APNOP;;;5000894;Actividad;INVESTIGACION CIENTIFICA Y DESARROLLO TECNOLOGICO;10042025;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;APNOP;;;5000936;Actividad;MANTENIMIENTO DE INFRAESTRUCTURA PUBLICA;2551344;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;APNOP;;;5001881;Actividad;CENTRO DE IDIOMAS;317000;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;APNOP;;;5001888;Actividad;CENTRO PRE UNIVERSITARIO;594671;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;APNOP;;;5003195;Actividad;INCORPORACION DE NUEVOS ESTUDIANTES DE ACUERDO AL PERFIL DEL INGRESANTE;530581;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-2;53;260;Gobierno nacional;545;U.N. DE MOQUEGUA;Moquegua;;;APNOP;;;5003615;Actividad;CENTRO DE COMPUTO;121200;Localizada en Moquegua;Sí;;Sí;0
5;ANEXO-5-3;6;354;Gobierno nacional;13;MINISTERIO DE DESARROLLO AGRARIO Y RIEGO;;;;Programas presupuestales;;;2312329;Proyecto de inversión;IRRIGACION SAN ANTONIO DE HUARANGO;102247;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;7;355;Gobierno nacional;13;MINISTERIO DE DESARROLLO AGRARIO Y RIEGO;;;;Programas presupuestales;;;2385032;Proyecto de inversión;INSTALACION DEL SERVICIO DE AGUA PARA EL SISTEMA DE RIEGO DEL ANEXO PIÑOTEA, COMUNIDAD CAMPESINA DE TOPALACA, DISTRITO DE ICHUÑA, PROVINCIA GENERAL;140551;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;9;357;Gobierno nacional;13;MINISTERIO DE DESARROLLO AGRARIO Y RIEGO;;;;Programas presupuestales;;;2478228;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN SISTEMA DE RIEGO PARCELARIO DEL GRUPO DE GESTION EMPRESARIAL LOS INNOVADORES DE TORATA;788140;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;11;359;Gobierno nacional;13;MINISTERIO DE DESARROLLO AGRARIO Y RIEGO;;;;Programas presupuestales;;;2513674;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO DEL SISTEMA DE RIEGO PARCELARIO DEL GRUPO DE GESTION EMPRESARIAL ALTO MOQUEGUA I, DISTRITO;361543;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;11;359;Gobierno nacional;13;MINISTERIO DE DESARROLLO AGRARIO Y RIEGO;;;;Programas presupuestales;;;2513880;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO DEL SISTEMA DE RIEGO PARCELARIO DEL GRUPO DE GESTION EMPRESARIAL ALTO MOQUEGUA II, EN LA;1067594;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;13;361;Gobierno nacional;13;MINISTERIO DE DESARROLLO AGRARIO Y RIEGO;;;;Programas presupuestales;;;2628205;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN SISTEMA DE RIEGO DEL SECTOR DE SAN ISIDRO DISTRITO DE QUINISTAQUILLAS DE LA;3245419;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;16;364;Gobierno nacional;13;MINISTERIO DE DESARROLLO AGRARIO Y RIEGO;;;;Programas presupuestales;;;2671655;Proyecto de inversión;"CONSTRUCCION DE CAPTACION DE AGUA; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA CANAL DE RIEGO DEL PARAJE CARHUAMARAN SAN ANTONIO LEGUA,";35929;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;31;379;Gobierno nacional;16;M. DE ENERGIA Y MINAS;;;;Programas presupuestales;;;2277347;Proyecto de inversión;MEJORAMIENTO, AMPLIACION DE LA REDES PRIMARIAS Y SECUNDARIAS DE LAS LOCALIDADES DEL, DISTRITO DE SINA - SAN ANTONIO DE PUTINA - PUNO;1180000;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;54;402;Gobierno nacional;26;M. DE DEFENSA;;;;Programas presupuestales;;;2360260;Proyecto de inversión;CREACION DEL SERVICIO DE INFORMACION DE OBSERVACION ESPACIAL A NIVEL PROFESIONAL CAMBRUNE DEL DISTRITO DE CARUMAS - PROVINCIA DE MARISCAL NIETO -;2203718;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;68;416;Gobierno nacional;35;MINISTERIO DE COMERCIO EXTERIOR Y TURISMO;;;;Programas presupuestales;;;2572343;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS TURISTICOS PUBLICOS EN RECURSOS TURISTICOS EN LA RESERVA NACIONAL PUNTA DE COLES Y SU AMBITO DISTRITO DE ILO DE LA;655365;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;74;422;Gobierno nacional;36;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;;;;Programas presupuestales;;;2046177;Proyecto de inversión;"MEJORAMIENTO DE LA RED VIAL DEPARTAMENTAL MOQUEGUA-AREQUIPA; TRAMO MO-108: CRUZ DE FLORES, DISTRITOS TORATA, OMATE, COALAQUE, PUQUINA, L.D. PAMPA";1650567;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;74;422;Gobierno nacional;36;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;;;;Programas presupuestales;;;2058733;Proyecto de inversión;CONSTRUCCION Y MEJORAMIENTO CARRETERA CAMANA - DV.QUILCA - MATARANI - ILO - TACNA;500000;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;74;422;Gobierno nacional;36;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;;;;Programas presupuestales;;;2078367;Proyecto de inversión;MEJORAMIENTO DE LA CARRETERA MALA - CALANGO - LA CAPILLA;434518;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;75;423;Gobierno nacional;36;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;;;;Programas presupuestales;;;2173121;Proyecto de inversión;REHABILITACION Y MEJORAMIENTO DE LA CARRETERA PE-3N LONGITUDINAL DE LA SIERRA NORTE, TRAMO COCHABAMBA-CUTERVO-SANTO DOMINGO DE LA CAPILLA-CHIPLE;42938316;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;76;424;Gobierno nacional;36;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;;;;Programas presupuestales;;;2274206;Proyecto de inversión;INSTALACION DE BANDA ANCHA PARA LA CONECTIVIDAD INTEGRAL Y DESARROLLO SOCIAL DE LA REGION MOQUEGUA;177000;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;78;426;Gobierno nacional;36;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;;;;Programas presupuestales;;;2389093;Proyecto de inversión;"RENOVACION DE PUENTE DE CARRETERA; EN EL(LA) TRAMO 5: MATARANI-AREQUIPA-JULIACA-AZANGAROILO-MOQUEGUA-PUNO-JULIACA DEL PROYECTO CORREDOR VIAL";16715846;Multidepartamental, incluye Moquegua;Sí;;No aplica;
5;ANEXO-5-3;80;428;Gobierno nacional;36;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;;;;Programas presupuestales;;;2465317;Proyecto de inversión;MEJORAMIENTO Y RECUPERACION DEL CAMINO VECINAL MO-590: EMP. PE-36-A. (SAMEGUA) - EMP-MO-602, DISTRITO DE SAMEGUA - PROVINCIA DE MARISCAL NIETO -;9200000;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;81;429;Gobierno nacional;36;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;;;;Programas presupuestales;;;2505082;Proyecto de inversión;"MEJORAMIENTO DE LA CARRETERA EMP. PE-36 B (DV.CHOJATA) - DV. CALACOA-PALLATEA-CHOJATA-LLOQUE-LUCCO-ICHUÑA-TOLAPALCA - EMP. PE-34 C; EMP. MO-556(DV.";49870387;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;103;451;Gobierno nacional;37;MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO;;;;Programas presupuestales;;;2260573;Proyecto de inversión;AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DEL CENTRO POBLADO DE SAN CRISTOBAL DE ALTO CHENI, DISTRITO;9367;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;105;453;Gobierno nacional;37;MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO;;;;Programas presupuestales;;;2279630;Proyecto de inversión;AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE MONTE GRANDE DE LA CAPILLA,;167940;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;107;455;Gobierno nacional;37;MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO;;;;Programas presupuestales;;;2293764;Proyecto de inversión;AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO EN LA LOCALIDAD DE SAN ANTONIO, DISTRITO DE CORTEGANA -;242699;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;130;478;Gobierno nacional;241;INSTITUTO TECNOLOGICO DE LA PRODUCCION - ITP;;;;Programas presupuestales;;;2261544;Proyecto de inversión;INSTALACION DE SERVICIOS TECNOLOGICQS EN LA CADENA PRODUCTIVA DE UVA, PALTA Y OREGANO DEL SECTOR AGROINDUSTRIAL, EN EL DISTRITO DE ILO, PROVINCIA DE ILO,;570147;Localizada en Moquegua;Sí;;No aplica;
5;ANEXO-5-3;130;478;Gobierno nacional;241;INSTITUTO TECNOLOGICO DE LA PRODUCCION - ITP;;;;Programas presupuestales;;;2273802;Proyecto de inversión;CREACION DE LOS SERVICIOS DE INNOVACION TECNOLOGICA DE LA CADENA PRODUCTIVA DE LOS PRODUCTOS HIDROBIOLOGICOS EN LA REGION MOQUEGUA;228900;Localizada en Moquegua;Sí;;No aplica;
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.1;Genérica del gasto;Personal y obligaciones sociales;4735185;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.1;Genérica del gasto;Personal y obligaciones sociales;15043719;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;1370513;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;111788;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;499109;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.3;Genérica del gasto;Bienes y servicios;1454194;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.3;Genérica del gasto;Bienes y servicios;7793242;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.3;Genérica del gasto;Bienes y servicios;35814138;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.4;Genérica del gasto;Donaciones y transferencias;138601;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.4;Genérica del gasto;Donaciones y transferencias;200000;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.4;Genérica del gasto;Donaciones y transferencias;682328;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.5;Genérica del gasto;Otros gastos;72911;Localizada en Moquegua;Sí;;Sí;0
7;ANEXO-7-2-2;166;1398;Gobierno local;180101;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO -MOQUEGUA;Moquegua;Mariscal Nieto;Mariscal Nieto;;;;2.5;Genérica del gasto;Otros gastos;51000;Localizada en Moquegua;Sí;;Sí;0
