anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;programa_presupuestal;producto;codigo_partida;tipo_partida;concepto;fuente_financiamiento;monto_soles;alcance_territorial;base_no_duplicada;nota;cuadra_el_pliego;diferencia_del_pliego
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000479 PERSONA AUTORIZADA PARA CONDUCIR VEHICULOS AUTOMOTORES;5003427;Actividad;EMISION DE LICENCIAS DE CONDUCIR DE CLASE A;;858871;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000528 PRODUCTORES AGRARIOS CON COMPETENCIAS PARA EL APROVECHAMIENTO DEL RECURSO HIDRICO PARA USO AGRARIO;5004172;Actividad;SENSIBILIZACION A PRODUCTORES AGRARIOS PARA EL APROVECHAMIENTO DEL RECURSO HIDRICO PARA USO AGRARIO;;221291;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000534 CONDUCTORES Y TRABAJADORES DE EMPRESAS RECIBEN SERVICIOS DE CAPACITACION Y ASISTENCIA TECNICA;5005078;Actividad;CAPACITACION Y ASISTENCIA TECNICA EN GESTION EMPRESARIAL, COMERCIAL Y FINANCIERA A MIPYME;;33317;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000535 EMPRESAS ACCEDEN A SERVICIOS DE ARTICULACION EMPRESARIAL Y ACCESO A MERCADOS;5005083;Actividad;PROMOCION Y ASESORIA PARA LA CONEXION CON MERCADOS;;4711;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000538 ACUICULTORES ACCEDEN A SERVICIOS PARA EL FOMENTO DE LAS INVERSIONES Y EL ORDENAMIENTO DE LA ACUICULTURA;5005073;Actividad;PROMOCION, ADMINISTRACION Y EVALUACION DEL DESARROLLO ACUICOLA;;2009;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005906;Actividad;CONTRATACION OPORTUNA Y PAGO DE PERSONAL DOCENTE;;16680879;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005907;Actividad;CONTRATACION OPORTUNA Y PAGO DE PERSONAL ADMINISTRATIVO Y DE APOYO;;3253417;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005908;Actividad;PROVISION DE SERVICIOS BASICOS Y MANTENIMIENTO DE EQUIPAMIENTO E INFRAESTRUCTURA;;141125;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000577 PERSONAS INTERMEDIADAS PARA SU INSERCION LABORAL;5006247;Actividad;ATENCION DE SERVICIOS DE INTERMEDIACION LABORAL;;103117;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000608 SERVICIOS DE CUIDADO DIURNO ACCEDEN A CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS;5004427;Actividad;CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS;;3676796;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000612 SINTOMATICOS RESPIRATORIOS CON DESPISTAJE DE TUBERCULOSIS;5004436;Actividad;DESPISTAJE DE TUBERCULOSIS EN SINTOMATICOS RESPIRATORIOS;;3833154;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000613 PERSONAS EN CONTACTO DE CASOS DE TUBERCULOSIS CON CONTROL Y TRATAMIENTO PREVENTIVO (GENERAL, INDIGENA, PRIVADA DE SU LIBERTAD);5006396;Actividad;CONTROL DE CONTACTOS DE CASOS DE TUBERCULOSIS;;859087;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000613 PERSONAS EN CONTACTO DE CASOS DE TUBERCULOSIS CON CONTROL Y TRATAMIENTO PREVENTIVO (GENERAL, INDIGENA, PRIVADA DE SU LIBERTAD);5006397;Actividad;ADMINISTRACION DE TERAPIA PREVENTIVA PARA TUBERCULOSIS;;4581;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000614 PERSONAS CON DIAGNOSTICO DE TUBERCULOSIS;5004438;Actividad;DIAGNOSTICO DE CASOS DE TUBERCULOSIS;;3558824;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000615 PERSONAS PRIVADAS DE SU LIBERTAD TRATADAS;5004439;Actividad;TRATAMIENTO DE CASOS DE PERSONAS PRIVADAS DE SU LIBERTAD;;5786;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;111;841;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000616 PACIENTES CON COMORBILIDAD CON DESPISTAJE Y DIAGNOSTICO DE TUBERCULOSIS;5004440;Actividad;DESPISTAJE Y DIAGNOSTICO DE TUBERCULOSIS PARA PACIENTES CON COMORBILIDAD;;1018516;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000630 PRODUCTORES AGROPECUARIOS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS;5006064;Actividad;ASISTENCIA TECNICA Y CAPACITACION A PRODUCTORES PARA LA ADOPCION DE PAQUETES TECNOLOGICOS;;160704;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000630 PRODUCTORES AGROPECUARIOS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS;5006065;Actividad;ASISTENCIA TECNICA Y CAPACITACION A PRODUCTORES EN SISTEMA DE GESTION DE LA CALIDAD;;41200;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000633 PRODUCTORES AGROPECUARIOS RECIBEN Y ACCEDEN ADECUADAMENTE SERVICIOS DE INFORMACION AGRARIA;5004496;Actividad;GENERACION Y ADMINISTRACION DEL SISTEMA DE INFORMACION DE MERCADOS;;272405;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5004946;Actividad;ABSOLUCION DE CONSULTAS EN MATERIAS LABORALES;;92803;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5005589;Actividad;CAPACITACION Y DIFUSION DE LA NORMATIVA LABORAL A TRAVES DE MEDIOS DE DIFUSION MASIVA;;83852;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5006205;Actividad;FORMALIZACION DE LA FUERZA LABORAL;;12023;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000672 PERSONA QUE ACCEDE AL ESTABLECIMIENTO DE SALUD Y RECIBE TRATAMIENTO OPORTUNO PARA TUBERCULOSIS Y SUS COMPLICACIONES;5006272;Actividad;BRINDAR TRATAMIENTO OPORTUNO PARA TUBERCULOSIS;;279621;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000672 PERSONA QUE ACCEDE AL ESTABLECIMIENTO DE SALUD Y RECIBE TRATAMIENTO OPORTUNO PARA TUBERCULOSIS Y SUS COMPLICACIONES;5006273;Actividad;MANEJO DE LAS COMPLICACIONES DE TUBERCULOSIS;;16943;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000680 ATENCION ESTOMATOLOGICA PREVENTIVA;5006275;Actividad;ATENCION ESTOMATOLOGICA PREVENTIVA BASICA;;9902749;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000681 ATENCION ESTOMATOLOGICA RECUPERATIVA;5006276;Actividad;ATENCION ESTOMATOLOGICA RECUPERATIVA BASICA;;3023442;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000682 ATENCION ESTOMATOLOGICA ESPECIALIZADA;5000106;Actividad;ATENCION ESTOMATOLOGICA ESPECIALIZADA BASICA;;3679202;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000684 ATENCION MEDICA TELEFONICA DE LA EMERGENCIA Y URGENCIA EN CENTRO REGULADOR;5002792;Actividad;SERVICIO DE ATENCION DE LLAMADAS DE EMERGENCIAS MEDICAS A LA CENTRAL TELEFONICA DE SAMU;;4042;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000685 DESPACHO DE LA UNIDAD MOVIL Y COORDINACION DE LA REFERENCIA;5002794;Actividad;DESPACHO DE LA UNIDAD MOVIL SAMU;;3790;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000685 DESPACHO DE LA UNIDAD MOVIL Y COORDINACION DE LA REFERENCIA;5005140;Actividad;COORDINACION Y SEGUIMIENTO DE LA REFERENCIA;;432741;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5002824;Actividad;ATENCION AMBULATORIA DE URGENCIAS (PRIORIDAD III 0 IV) EN MODULOS HOSPITALARIOS DIFERENCIADOS AUTORIZADOS;;95411;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005901;Actividad;ATENCION DE TRIAJE;;481422;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005902;Actividad;ATENCION DE LA EMERGENCIA Y URGENCIA BASICA;;700955;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005903;Actividad;ATENCION DE LA EMERGENCIA Y URGENCIA ESPECIALIZADA;;1905646;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005904;Actividad;ATENCION DE LA EMERGENCIA DE CUIDADOS INTENSIVOS;;985844;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005905;Actividad;ATENCION DE LA EMERGENCIA QUIRURGICA;;3088;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5004449;Actividad;CAPACITACION EN MEDICINA DE REHABILITACION;;10641;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;112;842;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5005150;Actividad;ATENCION DE REHABILITACION PARA PERSONAS CON DISCAPACIDAD FISICA;;1353595;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5005151;Actividad;ATENCION DE REHABILITACION PARA PERSONAS CON DISCAPACIDAD SENSORIAL;;43004;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5005152;Actividad;ATENCION DE REHABILITACION PARA PERSONAS CON DISCAPACIDAD MENTAL;;38880;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000689 PERSONA CON DISCAPACIDAD CERTIFICADA EN ESTABLECIMIENTOS DE SALUD;5005153;Actividad;CERTIFICACION DE DISCAPACIDAD;;1004592;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000689 PERSONA CON DISCAPACIDAD CERTIFICADA EN ESTABLECIMIENTOS DE SALUD;5005154;Actividad;CERTIFICACION DE INCAPACIDAD PARA EL TRABAJO;;3700;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000690 PERSONAS CON DISCAPACIDAD RECIBEN SERVICIOS DE REHABILITACION BASADA EN LA COMUNIDAD;5005155;Actividad;CAPACITACION A AGENTES COMUNITARIOS EN REHABILITACION BASADA EN LA COMUNIDAD;;20592;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000690 PERSONAS CON DISCAPACIDAD RECIBEN SERVICIOS DE REHABILITACION BASADA EN LA COMUNIDAD;5005924;Actividad;VISITAS A LAS FAMILIAS PARA REHABILITACION BASADA EN LA COMUNIDAD;;17128;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000690 PERSONAS CON DISCAPACIDAD RECIBEN SERVICIOS DE REHABILITACION BASADA EN LA COMUNIDAD;5005925;Actividad;CAPACITACION A ACTORES SOCIALES PARA LA APLICACION DE LA ESTRATEGIA RBC;;15467;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000691 SERVICIOS DE ATENCION DE TUBERCULOSIS CON MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN EL PERSONAL DE SALUD;5005157;Actividad;MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE ATENCION DE TUBERCULOSIS;;170992;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000698 PERSONAS CON TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES DETECTADAS;5005188;Actividad;TAMIZAJE DE PERSONAS CON TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES;;1548584;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000698 PERSONAS CON TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES DETECTADAS;5006280;Actividad;TAMIZAJE DE NIÑOS Y NIÑAS DE O A 17 AÑOS CON DEFICIT EN SUS HABILIDADES SOCIALES, TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/0 PROBLEMAS;;618180;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000699 POBLACION CON PROBLEMAS PSICOSOCIALES QUE RECIBEN ATENCION OPORTUNA Y DE CALIDAD;5005189;Actividad;TRATAMIENTO DE PERSONAS CON PROBLEMAS PSICOSOCIALES;;4846078;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000699 POBLACION CON PROBLEMAS PSICOSOCIALES QUE RECIBEN ATENCION OPORTUNA Y DE CALIDAD;5006281;Actividad;TRATAMIENTO AMBULATORIO DE NIÑOS Y NIÑAS DE DA 17 AÑOS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/0 PROBLEMAS PSICOSOCIALES;;992508;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000700 PERSONAS CON TRASTORNOS AFECTIVOS Y DE ANSIEDAD TRATADAS OPORTUNAMENTE;5005190;Actividad;TRATAMIENTO AMBULATORIO DE PERSONAS CON TRASTORNOS AFECTIVOS (DEPRESION Y CONDUCTA SUICIDA) Y DE ANSIEDAD;;2769230;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000700 PERSONAS CON TRASTORNOS AFECTIVOS Y DE ANSIEDAD TRATADAS OPORTUNAMENTE;5005191;Actividad;TRATAMIENTO CON INTERNAMIENTO DE PERSONAS CON TRASTORNOS AFECTIVOS Y DE ANSIEDAD;;311745;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000702 PERSONAS CON TRASTORNOS Y SINDROMES PSICOTICOS TRATADAS OPORTUNAMENTE;5005195;Actividad;TRATAMIENTO AMBULATORIO DE PERSONAS CON SINDROME O TRASTORNO PSICOTICO;;3371304;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000702 PERSONAS CON TRASTORNOS Y SINDROMES PSICOTICOS TRATADAS OPORTUNAMENTE;5005196;Actividad;TRATAMIENTO CON INTERNAMIENTO DE PERSONAS CON SINDROME O TRASTORNO PSICOTICO;;1984897;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000702 PERSONAS CON TRASTORNOS Y SINDROMES PSICOTICOS TRATADAS OPORTUNAMENTE;5005197;Actividad;REHABILITACION PSICOSOCIAL DE PERSONAS CON SINDROME O TRASTORNO ESQUIZOFRENICO;;517745;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000704 COMUNIDADES CON POBLACIONES VICTIMAS DE VIOLENCIA POLITICA ATENDIDAS;5005199;Actividad;INTERVENCIONES COMUNITARIAS PARA LA RECUPERACION EMOCIONAL DE POBLACIONES VICTIMAS DE VIOLENCIA POLITICA;;197311;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000705 POBLACION EN RIESGO QUE ACCEDEN A PROGRAMAS DE PREVENCION EN SALUD MENTAL;5005200;Actividad;PREVENCION FAMILIAR DE CONDUCTAS DE RIESGO EN ADOLESCENTES FAMILIAS FUERTES: AMOR Y LIMITES;;48373;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000705 POBLACION EN RIESGO QUE ACCEDEN A PROGRAMAS DE PREVENCION EN SALUD MENTAL;5005201;Actividad;SESIONES DE ENTRENAMIENTO EN HABILIDADES SOCIALES PARA ADOLESCENTES, JOVENES Y ADULTOS;;136178;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;113;843;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000705 POBLACION EN RIESGO QUE ACCEDEN A PROGRAMAS DE PREVENCION EN SALUD MENTAL;5005202;Actividad;SESIONES DE ENTRENAMIENTO EN HABILIDADES SOCIALES PARA NIÑAS, NIÑOS;;6902;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;114;44;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000706 FAMILIAS CON CONOCIMIENTOS DE PRACTICAS SALUDABLES PARA PREVENIR LOS TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES;5006070;Actividad;PROMOCION DE CONVIVENCIA SALUDABLE EN FAMILIAS CON GESTANTES O NIÑOS MENORES DE 5 AÑOS;;266055;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;114;44;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000706 FAMILIAS CON CONOCIMIENTOS DE PRACTICAS SALUDABLES PARA PREVENIR LOS TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES;5006071;Actividad;CAPACITACION A ACTORES SOCIALES QUE PROMUEVEN LA CONVIVENCIA SALUDABLE;;293887;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;114;44;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000734 CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES;5005560;Actividad;DESARROLLO DE SIMULACROS EN GESTION REACTIVA;;148577;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;114;44;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000734 CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES;5005561;Actividad;IMPLEMENTACION DE BRIGADAS PARA LA ATENCION FRENTE A EMERGENCIAS Y DESASTRES;;265259;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;114;44;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;Programas presupuestales;;3000734 CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES;5005610;Actividad;ADMINISTRACION Y ALMACENAMIENTO DE INFRAESTRUCTURA MOVIL PARA LA ASISTENCIA FRENTE A EMERGENCIAS Y DESASTRES;;379835;Localizada en Puno;Sí;;No;7789915
