anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;producto;codigo_partida;tipo_partida;concepto;fuente_financiamiento;monto_soles;sector;alcance_territorial;nota;cuadra_el_pliego;diferencia_del_pliego
7;ANEXO-7-1-2;111;1083;Gobierno local;040410;MUNICIPALIDAD DISTRITAL DE PAMPACOLCA;Arequipa;Castilla;Pampacolca;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;68079;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040410;MUNICIPALIDAD DISTRITAL DE PAMPACOLCA;Arequipa;Castilla;Pampacolca;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos determinados;5000;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040410;MUNICIPALIDAD DISTRITAL DE PAMPACOLCA;Arequipa;Castilla;Pampacolca;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;102130;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040410;MUNICIPALIDAD DISTRITAL DE PAMPACOLCA;Arequipa;Castilla;Pampacolca;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;974790;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040410;MUNICIPALIDAD DISTRITAL DE PAMPACOLCA;Arequipa;Castilla;Pampacolca;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;1075749;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040411;MUNICIPALIDAD DISTRITAL DE TIPAN;Arequipa;Castilla;Tipan;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;238949;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040411;MUNICIPALIDAD DISTRITAL DE TIPAN;Arequipa;Castilla;Tipan;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;8159;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040411;MUNICIPALIDAD DISTRITAL DE TIPAN;Arequipa;Castilla;Tipan;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;4920;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040411;MUNICIPALIDAD DISTRITAL DE TIPAN;Arequipa;Castilla;Tipan;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;827761;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040411;MUNICIPALIDAD DISTRITAL DE TIPAN;Arequipa;Castilla;Tipan;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;345062;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040412;MUNICIPALIDAD DISTRITAL DE UÑON;Arequipa;Castilla;Unon;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;173209;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040412;MUNICIPALIDAD DISTRITAL DE UÑON;Arequipa;Castilla;Unon;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;4060;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040412;MUNICIPALIDAD DISTRITAL DE UÑON;Arequipa;Castilla;Unon;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos determinados;2376;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040412;MUNICIPALIDAD DISTRITAL DE UÑON;Arequipa;Castilla;Unon;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;84500;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040412;MUNICIPALIDAD DISTRITAL DE UÑON;Arequipa;Castilla;Unon;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;582699;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040412;MUNICIPALIDAD DISTRITAL DE UÑON;Arequipa;Castilla;Unon;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;570920;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040413;MUNICIPALIDAD DISTRITAL DE URACA;Arequipa;Castilla;Uraca;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;1173704;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040413;MUNICIPALIDAD DISTRITAL DE URACA;Arequipa;Castilla;Uraca;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;89561;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040413;MUNICIPALIDAD DISTRITAL DE URACA;Arequipa;Castilla;Uraca;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos directamente recaudados;1000;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;111;1083;Gobierno local;040413;MUNICIPALIDAD DISTRITAL DE URACA;Arequipa;Castilla;Uraca;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos determinados;5000;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040413;MUNICIPALIDAD DISTRITAL DE URACA;Arequipa;Castilla;Uraca;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;352000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040413;MUNICIPALIDAD DISTRITAL DE URACA;Arequipa;Castilla;Uraca;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;1660687;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040413;MUNICIPALIDAD DISTRITAL DE URACA;Arequipa;Castilla;Uraca;;;2.4;Genérica del gasto;Donaciones y transferencias;Recursos determinados;66000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040413;MUNICIPALIDAD DISTRITAL DE URACA;Arequipa;Castilla;Uraca;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;5357177;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040414;MUNICIPALIDAD DISTRITAL DE VIRACO;Arequipa;Castilla;Viraco;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;213615;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040414;MUNICIPALIDAD DISTRITAL DE VIRACO;Arequipa;Castilla;Viraco;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;36060;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040414;MUNICIPALIDAD DISTRITAL DE VIRACO;Arequipa;Castilla;Viraco;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos determinados;10000;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040414;MUNICIPALIDAD DISTRITAL DE VIRACO;Arequipa;Castilla;Viraco;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;90776;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040414;MUNICIPALIDAD DISTRITAL DE VIRACO;Arequipa;Castilla;Viraco;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;1095536;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040414;MUNICIPALIDAD DISTRITAL DE VIRACO;Arequipa;Castilla;Viraco;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;1174503;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos directamente recaudados;4707256;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;5247213;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;833140;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos directamente recaudados;5555;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos determinados;168367;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.3;Genérica del gasto;Bienes y servicios;Recursos ordinarios;8415;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;11035905;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;3484804;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.4;Genérica del gasto;Donaciones y transferencias;Recursos ordinarios;710356;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.4;Genérica del gasto;Donaciones y transferencias;Recursos directamente recaudados;1371663;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.4;Genérica del gasto;Donaciones y transferencias;Recursos determinados;527760;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.5;Genérica del gasto;Otros gastos;Recursos ordinarios;82190;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.5;Genérica del gasto;Otros gastos;Recursos directamente recaudados;78000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.4;Genérica del gasto;Donaciones y transferencias;Recursos directamente recaudados;1000000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos directamente recaudados;1880540;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040501;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA -CHIVAY;Arequipa;Caylloma;Caylloma;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;11581737;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040502;MUNICIPALIDAD DISTRITAL DE ACHOMA;Arequipa;Caylloma;Achoma;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;170810;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040502;MUNICIPALIDAD DISTRITAL DE ACHOMA;Arequipa;Caylloma;Achoma;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;25886;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040502;MUNICIPALIDAD DISTRITAL DE ACHOMA;Arequipa;Caylloma;Achoma;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;32338;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040502;MUNICIPALIDAD DISTRITAL DE ACHOMA;Arequipa;Caylloma;Achoma;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;956999;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;112;1084;Gobierno local;040502;MUNICIPALIDAD DISTRITAL DE ACHOMA;Arequipa;Caylloma;Achoma;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;895543;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040503;MUNICIPALIDAD DISTRITAL DE CABANACONDE;Arequipa;Caylloma;Cabanaconde;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;312944;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040503;MUNICIPALIDAD DISTRITAL DE CABANACONDE;Arequipa;Caylloma;Cabanaconde;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;62032;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040503;MUNICIPALIDAD DISTRITAL DE CABANACONDE;Arequipa;Caylloma;Cabanaconde;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos determinados;8098;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040503;MUNICIPALIDAD DISTRITAL DE CABANACONDE;Arequipa;Caylloma;Cabanaconde;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;134397;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040503;MUNICIPALIDAD DISTRITAL DE CABANACONDE;Arequipa;Caylloma;Cabanaconde;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;1129490;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040503;MUNICIPALIDAD DISTRITAL DE CABANACONDE;Arequipa;Caylloma;Cabanaconde;;;2.4;Genérica del gasto;Donaciones y transferencias;Recursos determinados;40380;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040503;MUNICIPALIDAD DISTRITAL DE CABANACONDE;Arequipa;Caylloma;Cabanaconde;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;2472799;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040504;MUNICIPALIDAD DISTRITAL DE CALLALLI;Arequipa;Caylloma;Callalli;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;297000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040504;MUNICIPALIDAD DISTRITAL DE CALLALLI;Arequipa;Caylloma;Callalli;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;57296;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040504;MUNICIPALIDAD DISTRITAL DE CALLALLI;Arequipa;Caylloma;Callalli;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;58400;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040504;MUNICIPALIDAD DISTRITAL DE CALLALLI;Arequipa;Caylloma;Callalli;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;1000414;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040504;MUNICIPALIDAD DISTRITAL DE CALLALLI;Arequipa;Caylloma;Callalli;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;1443341;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040505;MUNICIPALIDAD DISTRITAL DE CAYLLOMA;Arequipa;Caylloma;Caylloma;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;671057;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040505;MUNICIPALIDAD DISTRITAL DE CAYLLOMA;Arequipa;Caylloma;Caylloma;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;139768;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040505;MUNICIPALIDAD DISTRITAL DE CAYLLOMA;Arequipa;Caylloma;Caylloma;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;499000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040505;MUNICIPALIDAD DISTRITAL DE CAYLLOMA;Arequipa;Caylloma;Caylloma;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;1595828;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040505;MUNICIPALIDAD DISTRITAL DE CAYLLOMA;Arequipa;Caylloma;Caylloma;;;2.4;Genérica del gasto;Donaciones y transferencias;Recursos determinados;78360;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040505;MUNICIPALIDAD DISTRITAL DE CAYLLOMA;Arequipa;Caylloma;Caylloma;;;2.5;Genérica del gasto;Otros gastos;Recursos determinados;5000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040505;MUNICIPALIDAD DISTRITAL DE CAYLLOMA;Arequipa;Caylloma;Caylloma;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos directamente recaudados;6000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040505;MUNICIPALIDAD DISTRITAL DE CAYLLOMA;Arequipa;Caylloma;Caylloma;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;6316517;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040506;MUNICIPALIDAD DISTRITAL DE COPORAQUE;Arequipa;Caylloma;Coporaque;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;233211;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040506;MUNICIPALIDAD DISTRITAL DE COPORAQUE;Arequipa;Caylloma;Coporaque;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;25038;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040506;MUNICIPALIDAD DISTRITAL DE COPORAQUE;Arequipa;Caylloma;Coporaque;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos directamente recaudados;5202;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040506;MUNICIPALIDAD DISTRITAL DE COPORAQUE;Arequipa;Caylloma;Coporaque;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;164563;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040506;MUNICIPALIDAD DISTRITAL DE COPORAQUE;Arequipa;Caylloma;Coporaque;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;986493;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;113;1085;Gobierno local;040506;MUNICIPALIDAD DISTRITAL DE COPORAQUE;Arequipa;Caylloma;Coporaque;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;1057202;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040507;MUNICIPALIDAD DISTRITAL DE HUAMBO;Arequipa;Caylloma;Huambo;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;206220;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040507;MUNICIPALIDAD DISTRITAL DE HUAMBO;Arequipa;Caylloma;Huambo;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;25956;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040507;MUNICIPALIDAD DISTRITAL DE HUAMBO;Arequipa;Caylloma;Huambo;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;60200;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040507;MUNICIPALIDAD DISTRITAL DE HUAMBO;Arequipa;Caylloma;Huambo;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;898992;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040507;MUNICIPALIDAD DISTRITAL DE HUAMBO;Arequipa;Caylloma;Huambo;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;714990;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040508;MUNICIPALIDAD DISTRITAL DE HUANCA;Arequipa;Caylloma;Huanca;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;351701;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040508;MUNICIPALIDAD DISTRITAL DE HUANCA;Arequipa;Caylloma;Huanca;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;47360;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040508;MUNICIPALIDAD DISTRITAL DE HUANCA;Arequipa;Caylloma;Huanca;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos determinados;10000;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040508;MUNICIPALIDAD DISTRITAL DE HUANCA;Arequipa;Caylloma;Huanca;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;170000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040508;MUNICIPALIDAD DISTRITAL DE HUANCA;Arequipa;Caylloma;Huanca;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;902732;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040508;MUNICIPALIDAD DISTRITAL DE HUANCA;Arequipa;Caylloma;Huanca;;;2.5;Genérica del gasto;Otros gastos;Recursos determinados;12000;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040508;MUNICIPALIDAD DISTRITAL DE HUANCA;Arequipa;Caylloma;Huanca;;;2.6;Genérica del gasto;Adquisición de activos no financieros;Recursos determinados;1703502;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040509;MUNICIPALIDAD DISTRITAL DE ICHUPAMPA;Arequipa;Caylloma;Ichupampa;;;2.1;Genérica del gasto;Personal y obligaciones sociales;Recursos determinados;150471;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040509;MUNICIPALIDAD DISTRITAL DE ICHUPAMPA;Arequipa;Caylloma;Ichupampa;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos ordinarios;16079;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040509;MUNICIPALIDAD DISTRITAL DE ICHUPAMPA;Arequipa;Caylloma;Ichupampa;;;2.2;Genérica del gasto;Pensiones y otras prestaciones sociales;Recursos determinados;6357;Previsión social;Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040509;MUNICIPALIDAD DISTRITAL DE ICHUPAMPA;Arequipa;Caylloma;Ichupampa;;;2.3;Genérica del gasto;Bienes y servicios;Recursos directamente recaudados;46863;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040509;MUNICIPALIDAD DISTRITAL DE ICHUPAMPA;Arequipa;Caylloma;Ichupampa;;;2.3;Genérica del gasto;Bienes y servicios;Recursos determinados;920899;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
7;ANEXO-7-1-2;114;1086;Gobierno local;040509;MUNICIPALIDAD DISTRITAL DE ICHUPAMPA;Arequipa;Caylloma;Ichupampa;;;2.5;Genérica del gasto;Otros gastos;Recursos determinados;11600;No sectorizable (gasto por genérica);Localizada en Arequipa;;Sí;0
